Date,USD Price
29/10/2012,10.6
28/10/2012,10.7
27/10/2012,10.3
26/10/2012,10.2
25/10/2012,10.9
24/10/2012,11.6
23/10/2012,11.6
22/10/2012,11.7
21/10/2012,11.6
20/10/2012,11.7
19/10/2012,11.7
18/10/2012,11.9
17/10/2012,11.8
16/10/2012,11.9
15/10/2012,11.8
14/10/2012,11.7
13/10/2012,11.9
12/10/2012,12
11/10/2012,12
10/10/2012,12.1
09/10/2012,11.9
08/10/2012,11.8
07/10/2012,11.8
06/10/2012,12.5
05/10/2012,12.7
04/10/2012,12.9
03/10/2012,12.9
02/10/2012,12.8
01/10/2012,12.4
30/09/2012,12.4
29/09/2012,12.4
28/09/2012,12.4
27/09/2012,12.3
26/09/2012,12.3
25/09/2012,12.2
24/09/2012,12.1
23/09/2012,12.2
22/09/2012,12.2
21/09/2012,12.4
20/09/2012,12.3
19/09/2012,12.6
18/09/2012,12.3
17/09/2012,11.9
16/09/2012,11.9
15/09/2012,11.8
14/09/2012,11.7
13/09/2012,11.4
12/09/2012,11.4
11/09/2012,11.3
10/09/2012,11.2
09/09/2012,11
08/09/2012,11
07/09/2012,11
06/09/2012,11.2
05/09/2012,11
04/09/2012,10.4
03/09/2012,10.5
02/09/2012,10.2
01/09/2012,10
31/08/2012,10.2
30/08/2012,10.8
29/08/2012,10.9
28/08/2012,10.9
27/08/2012,10.9
26/08/2012,10.6
25/08/2012,10.5
24/08/2012,10.6
23/08/2012,10.1
22/08/2012,9.8
21/08/2012,9.9
20/08/2012,10.1
19/08/2012,8
18/08/2012,11.6
17/08/2012,11.6
16/08/2012,13.5
15/08/2012,13.3
14/08/2012,12.2
13/08/2012,12
12/08/2012,11.6
11/08/2012,11.5
10/08/2012,11.4
09/08/2012,11.1
08/08/2012,11.1
07/08/2012,11.1
06/08/2012,10.9
05/08/2012,10.9
04/08/2012,11
03/08/2012,11
02/08/2012,10.5
01/08/2012,9.6
31/07/2012,9.4
30/07/2012,9.1
29/07/2012,8.7
28/07/2012,8.9
27/07/2012,8.9
26/07/2012,8.9
25/07/2012,8.8
24/07/2012,8.6
23/07/2012,8.4
22/07/2012,8.4
21/07/2012,8.9
20/07/2012,8.5
19/07/2012,8.9
18/07/2012,9.1
17/07/2012,8.8
16/07/2012,8.5
15/07/2012,7.6
14/07/2012,7.5
13/07/2012,7.7
12/07/2012,7.8
11/07/2012,7.2
10/07/2012,7.2
09/07/2012,7
08/07/2012,6.8
07/07/2012,6.8
06/07/2012,6.7
05/07/2012,6.7
04/07/2012,6.5
03/07/2012,6.4
02/07/2012,6.8
01/07/2012,6.6
30/06/2012,6.7
29/06/2012,6.7
28/06/2012,6.6
27/06/2012,6.7
26/06/2012,6.4
25/06/2012,6.3
24/06/2012,6.3
23/06/2012,6.4
22/06/2012,6.6
21/06/2012,6.7
20/06/2012,6.7
19/06/2012,6.5
18/06/2012,6.3
17/06/2012,6.2
16/06/2012,6.4
15/06/2012,6.5
14/06/2012,5.9
13/06/2012,5.9
12/06/2012,5.7
11/06/2012,5.6
10/06/2012,5.5
09/06/2012,5.6
08/06/2012,5.6
07/06/2012,5.6
06/06/2012,5.5
05/06/2012,5.4
04/06/2012,5.3
03/06/2012,5.2
02/06/2012,5.3
01/06/2012,5.3
31/05/2012,5.2
30/05/2012,5.1
29/05/2012,5.2
28/05/2012,5.1
27/05/2012,5.1
26/05/2012,5.1
25/05/2012,5.2
24/05/2012,5.1
23/05/2012,5.1
22/05/2012,5.1
21/05/2012,5.1
20/05/2012,5.1
19/05/2012,5.1
18/05/2012,5.1
17/05/2012,5.1
16/05/2012,5.1
15/05/2012,5
14/05/2012,5
13/05/2012,4.9
12/05/2012,4.9
11/05/2012,5
10/05/2012,4.8
09/05/2012,5
08/05/2012,5.1
07/05/2012,5.1
06/05/2012,5.1
05/05/2012,5.1
04/05/2012,5.1
03/05/2012,5.1
02/05/2012,5.1
01/05/2012,5
30/04/2012,4.9
29/04/2012,4.9
28/04/2012,5
27/04/2012,5.1
26/04/2012,5.1
25/04/2012,5.1
24/04/2012,5.1
23/04/2012,5
22/04/2012,5.2
21/04/2012,5.3
20/04/2012,5.3
19/04/2012,5.1
18/04/2012,5.1
17/04/2012,5
16/04/2012,4.9
15/04/2012,5
14/04/2012,5
13/04/2012,4.9
12/04/2012,4.9
11/04/2012,4.9
10/04/2012,4.8
09/04/2012,4.9
08/04/2012,4.8
07/04/2012,4.7
06/04/2012,4.9
05/04/2012,4.9
04/04/2012,4.9
03/04/2012,4.9
02/04/2012,5
01/04/2012,4.8
31/03/2012,4.9
30/03/2012,4.9
29/03/2012,4.8
28/03/2012,4.8
27/03/2012,4.8
26/03/2012,4.6
25/03/2012,4.6
24/03/2012,4.7
23/03/2012,4.7
22/03/2012,4.7
21/03/2012,4.8
20/03/2012,4.8
19/03/2012,4.7
18/03/2012,5.3
17/03/2012,5.2
16/03/2012,5.3
15/03/2012,5.3
14/03/2012,5.4
13/03/2012,5.3
12/03/2012,4.9
11/03/2012,4.9
10/03/2012,4.8
09/03/2012,4.9
08/03/2012,4.9
07/03/2012,4.9
06/03/2012,5
05/03/2012,5
04/03/2012,4.8
03/03/2012,4.6
02/03/2012,4.7
01/03/2012,4.9
29/02/2012,4.9
28/02/2012,4.9
27/02/2012,5
26/02/2012,4.9
25/02/2012,4.8
24/02/2012,5
23/02/2012,5
22/02/2012,4.4
21/02/2012,4.3
20/02/2012,4.4
19/02/2012,4.4
18/02/2012,4.2
17/02/2012,4.4
16/02/2012,4.3
15/02/2012,4.3
14/02/2012,4.5
13/02/2012,5.3
12/02/2012,5.5
11/02/2012,5.6
10/02/2012,5.9
09/02/2012,5.8
08/02/2012,5.6
07/02/2012,5.7
06/02/2012,5.4
05/02/2012,5.7
04/02/2012,5.9
03/02/2012,6
02/02/2012,6.1
01/02/2012,6.1
31/01/2012,5.5
30/01/2012,5.5
29/01/2012,5.4
28/01/2012,5.6
27/01/2012,5.3
26/01/2012,5.3
25/01/2012,5.8
24/01/2012,6.3
23/01/2012,6.4
22/01/2012,6.3
21/01/2012,6.2
20/01/2012,6.5
19/01/2012,6.4
18/01/2012,5.9
17/01/2012,5.6
16/01/2012,6.7
15/01/2012,7
14/01/2012,6.8
13/01/2012,6.4
12/01/2012,6.8
11/01/2012,6.9
10/01/2012,6.4
09/01/2012,6.3
08/01/2012,7.1
07/01/2012,6.8
06/01/2012,6.7
05/01/2012,6.9
04/01/2012,5.6
03/01/2012,4.9
02/01/2012,5.2
01/01/2012,5.3
31/12/2011,4.7
30/12/2011,4.3
29/12/2011,4.2
28/12/2011,4.2
27/12/2011,4.1
26/12/2011,4
25/12/2011,4.2
24/12/2011,3.9
23/12/2011,4
22/12/2011,3.9
21/12/2011,3.9
20/12/2011,4
19/12/2011,3.5
18/12/2011,3.2
17/12/2011,3.2
16/12/2011,3.2
15/12/2011,3.2
14/12/2011,3.2
13/12/2011,3.3
12/12/2011,3.1
11/12/2011,3.3
10/12/2011,3
09/12/2011,3
08/12/2011,3
07/12/2011,3
06/12/2011,3
05/12/2011,2.9
04/12/2011,2.8
03/12/2011,2.8
02/12/2011,3.1
01/12/2011,3.1
30/11/2011,3
29/11/2011,2.8
28/11/2011,2.5
27/11/2011,2.5
26/11/2011,2.5
25/11/2011,2.5
24/11/2011,2.4
23/11/2011,2.3
22/11/2011,2.3
21/11/2011,2.3
20/11/2011,2.2
19/11/2011,2.2
18/11/2011,2
17/11/2011,2.3
16/11/2011,2.6
15/11/2011,2.3
14/11/2011,2.2
13/11/2011,3
12/11/2011,3
11/11/2011,3.1
10/11/2011,2.8
09/11/2011,3
08/11/2011,3
07/11/2011,3
06/11/2011,3
05/11/2011,3
04/11/2011,3.1
03/11/2011,3.2
02/11/2011,3.3
01/11/2011,3.2
31/10/2011,3.3
30/10/2011,3.3
29/10/2011,3.6
28/10/2011,3.2
27/10/2011,3
26/10/2011,2.8
25/10/2011,2.8
24/10/2011,2.5
23/10/2011,3.2
22/10/2011,3.2
21/10/2011,2.6
20/10/2011,2.3
19/10/2011,2.3
18/10/2011,2.4
17/10/2011,2.6
16/10/2011,3.6
15/10/2011,3.8
14/10/2011,4
13/10/2011,4.1
12/10/2011,4.2
11/10/2011,3.9
10/10/2011,4.1
09/10/2011,4.1
08/10/2011,4
07/10/2011,4.3
06/10/2011,4.7
05/10/2011,4.9
04/10/2011,5
03/10/2011,5
02/10/2011,5
01/10/2011,5
30/09/2011,5.1
29/09/2011,4.8
28/09/2011,4.8
27/09/2011,4.9
26/09/2011,4.9
25/09/2011,5.3
24/09/2011,5.5
23/09/2011,5.6
22/09/2011,5.4
21/09/2011,5.6
20/09/2011,6.1
19/09/2011,5.5
18/09/2011,5.2
17/09/2011,4.8
16/09/2011,4.8
15/09/2011,4.8
14/09/2011,5.6
13/09/2011,5.8
12/09/2011,6.1
11/09/2011,5.9
10/09/2011,4.8
09/09/2011,5
08/09/2011,6.5
07/09/2011,7.2
06/09/2011,6.9
05/09/2011,7.6
04/09/2011,8.2
03/09/2011,8.5
02/09/2011,8.6
01/09/2011,8.2
31/08/2011,8.2
30/08/2011,8.8
29/08/2011,9
28/08/2011,9.1
27/08/2011,8.6
26/08/2011,8.2
25/08/2011,9.7
24/08/2011,10.9
23/08/2011,10.9
22/08/2011,10.9
21/08/2011,11.3
20/08/2011,11.4
19/08/2011,11.6
18/08/2011,10.8
17/08/2011,10.9
16/08/2011,11
15/08/2011,11.1
14/08/2011,10.8
13/08/2011,10.1
12/08/2011,9.5
11/08/2011,9.5
10/08/2011,10
09/08/2011,10
08/08/2011,7.8
07/08/2011,7.9
06/08/2011,6.6
05/08/2011,9.8
04/08/2011,10.8
03/08/2011,9.3
02/08/2011,12.1
01/08/2011,13.1
31/07/2011,13.4
30/07/2011,13.5
29/07/2011,13.5
28/07/2011,13.5
27/07/2011,13.9
26/07/2011,13.9
25/07/2011,14.1
24/07/2011,14
23/07/2011,13.7
22/07/2011,13.7
21/07/2011,13.6
20/07/2011,13.7
19/07/2011,13.9
18/07/2011,13.5
17/07/2011,13.2
16/07/2011,13.7
15/07/2011,13.8
14/07/2011,14
13/07/2011,13.9
12/07/2011,14
11/07/2011,14.2
10/07/2011,14.9
09/07/2011,14.4
08/07/2011,14.3
07/07/2011,14.8
06/07/2011,14.8
05/07/2011,12.9
04/07/2011,13.9
03/07/2011,15.4
02/07/2011,15.4
01/07/2011,15.4
30/06/2011,16.1
29/06/2011,16.9
28/06/2011,17
27/06/2011,16.8
26/06/2011,16.5
25/06/2011,17.5
24/06/2011,17.5
23/06/2011,17.5
22/06/2011,17.5
21/06/2011,17.5
20/06/2011,17.5
19/06/2011,17.5
18/06/2011,16.9
17/06/2011,15.7
16/06/2011,17
15/06/2011,19.5
14/06/2011,19.3
13/06/2011,19.8
12/06/2011,18.5
11/06/2011,14.6
10/06/2011,24
09/06/2011,28.9
08/06/2011,29.6
07/06/2011,23.9
06/06/2011,18.5
05/06/2011,16.7
04/06/2011,18.9
03/06/2011,14.3
02/06/2011,10.6
01/06/2011,9.6
31/05/2011,8.7
30/05/2011,8.8
29/05/2011,8.4
28/05/2011,8.3
27/05/2011,8.5
26/05/2011,8.8
25/05/2011,8.4
24/05/2011,7.4
23/05/2011,7.2
22/05/2011,6.7
21/05/2011,6.1
20/05/2011,5.6
19/05/2011,6.8
18/05/2011,6.9
17/05/2011,7.2
16/05/2011,8
15/05/2011,7
14/05/2011,7.2
13/05/2011,8.2
12/05/2011,6.3
11/05/2011,5.5
10/05/2011,5.8
09/05/2011,3.8
08/05/2011,3.9
07/05/2011,3.6
06/05/2011,3.5
05/05/2011,3.3
04/05/2011,3.4
03/05/2011,3.4
02/05/2011,3.2
01/05/2011,3
30/04/2011,3.5
29/04/2011,2.9
28/04/2011,2.2
27/04/2011,1.9
26/04/2011,1.8
25/04/2011,1.6
24/04/2011,1.6
23/04/2011,1.7
22/04/2011,1.4
21/04/2011,1.2
20/04/2011,1.1
19/04/2011,1.2
18/04/2011,1.2
17/04/2011,1.1
16/04/2011,1
15/04/2011,1
14/04/2011,1
13/04/2011,0.9
12/04/2011,0.9
11/04/2011,0.8
10/04/2011,0.7
09/04/2011,0.7
08/04/2011,0.8
07/04/2011,0.8
06/04/2011,0.7
05/04/2011,0.7
04/04/2011,0.7
03/04/2011,0.8
02/04/2011,0.8
01/04/2011,0.8
31/03/2011,0.8
30/03/2011,0.8
29/03/2011,0.8
28/03/2011,0.8
27/03/2011,0.8
26/03/2011,0.9
25/03/2011,0.9
24/03/2011,0.9
23/03/2011,0.8
22/03/2011,0.8
21/03/2011,0.8
20/03/2011,0.7
19/03/2011,0.8
18/03/2011,0.8
17/03/2011,0.8
16/03/2011,0.9
15/03/2011,0.9
14/03/2011,0.9
13/03/2011,0.9
12/03/2011,0.9
11/03/2011,0.9
10/03/2011,0.9
09/03/2011,0.9
08/03/2011,0.9
07/03/2011,0.9
06/03/2011,0.9
05/03/2011,0.9
04/03/2011,0.9
03/03/2011,0.9
02/03/2011,0.9
01/03/2011,0.9
28/02/2011,0.9
27/02/2011,0.9
26/02/2011,1
25/02/2011,0.9
24/02/2011,1
23/02/2011,0.9
22/02/2011,0.9
21/02/2011,0.8
20/02/2011,0.9
19/02/2011,0.9
18/02/2011,0.9
17/02/2011,1
16/02/2011,1
15/02/2011,1
14/02/2011,1.1
13/02/2011,1
12/02/2011,1.1
11/02/2011,1.1
10/02/2011,1
09/02/2011,1.1
08/02/2011,0.9
07/02/2011,0.9
06/02/2011,0.9
05/02/2011,0.9
04/02/2011,0.8
03/02/2011,0.7
02/02/2011,0.7
01/02/2011,0.7
31/01/2011,0.5
30/01/2011,0.5
29/01/2011,0.4
28/01/2011,0.4
27/01/2011,0.4
26/01/2011,0.4
25/01/2011,0.4
24/01/2011,0.4
23/01/2011,0.4
22/01/2011,0.4
21/01/2011,0.4
20/01/2011,0.4
19/01/2011,0.3
18/01/2011,0.3
17/01/2011,0.3
16/01/2011,0.4
15/01/2011,0.4
14/01/2011,0.4
13/01/2011,0.3
12/01/2011,0.3
11/01/2011,0.3
10/01/2011,0.3
09/01/2011,0.3
08/01/2011,0.3
07/01/2011,0.3
06/01/2011,0.3
05/01/2011,0.3
04/01/2011,0.3
03/01/2011,0.3
02/01/2011,0.3
01/01/2011,0.3
31/12/2010,0.3
30/12/2010,0.3
29/12/2010,0.3
28/12/2010,0.3
27/12/2010,0.3
26/12/2010,0.3
25/12/2010,0.2
24/12/2010,0.2
23/12/2010,0.3
22/12/2010,0.3
21/12/2010,0.2
20/12/2010,0.3
19/12/2010,0.2
18/12/2010,0.2
17/12/2010,0.2
16/12/2010,0.3
15/12/2010,0.2
14/12/2010,0.2
13/12/2010,0.2
12/12/2010,0.2
11/12/2010,0.2
10/12/2010,0.2
09/12/2010,0.2
08/12/2010,0.2
07/12/2010,0.2
06/12/2010,0.2
05/12/2010,0.2
04/12/2010,0.2
03/12/2010,0.3
02/12/2010,0.3
01/12/2010,0.2
30/11/2010,0.2
29/11/2010,0.2
28/11/2010,0.3
27/11/2010,0.3
26/11/2010,0.3
25/11/2010,0.3
24/11/2010,0.3
23/11/2010,0.3
22/11/2010,0.3
21/11/2010,0.3
20/11/2010,0.3
19/11/2010,0.3
18/11/2010,0.3
17/11/2010,0.2
16/11/2010,0.2
15/11/2010,0.3
14/11/2010,0.3
13/11/2010,0.3
12/11/2010,0.3
11/11/2010,0.2
10/11/2010,0.2
09/11/2010,0.2
08/11/2010,0.2
07/11/2010,0.3
06/11/2010,0.4
05/11/2010,0.3
04/11/2010,0.2
03/11/2010,0.2
02/11/2010,0.2
01/11/2010,0.2
31/10/2010,0.2
30/10/2010,0.2
29/10/2010,0.2
28/10/2010,0.2
27/10/2010,0.2
26/10/2010,0.2
25/10/2010,0.1
24/10/2010,0.1
23/10/2010,0.1
22/10/2010,0.1
21/10/2010,0.1
20/10/2010,0.1
19/10/2010,0.1
18/10/2010,0.1
17/10/2010,0.1
16/10/2010,0.1
15/10/2010,0.1
14/10/2010,0.1
13/10/2010,0.1
12/10/2010,0.1
11/10/2010,0.1
10/10/2010,0.1
09/10/2010,0.1
08/10/2010,0.1
07/10/2010,0.1
06/10/2010,0.1
05/10/2010,0.1
04/10/2010,0.1
03/10/2010,0.1
02/10/2010,0.1
01/10/2010,0.1
30/09/2010,0.1
29/09/2010,0.1
28/09/2010,0.1
27/09/2010,0.1
26/09/2010,0.1
25/09/2010,0.1
24/09/2010,0.1
23/09/2010,0.1
22/09/2010,0.1
21/09/2010,0.1
20/09/2010,0.1
19/09/2010,0.1
18/09/2010,0.1
17/09/2010,0.1
16/09/2010,0.1
15/09/2010,0.1
14/09/2010,0.1
13/09/2010,0.1
12/09/2010,0.1
11/09/2010,0.1
10/09/2010,0.1
09/09/2010,0.1
08/09/2010,0.1
07/09/2010,0.1
06/09/2010,0.1
05/09/2010,0.1
04/09/2010,0.1
03/09/2010,0.1
02/09/2010,0.1
01/09/2010,0.1
31/08/2010,0.1
30/08/2010,0.1
29/08/2010,0.1
28/08/2010,0.1
27/08/2010,0.1
26/08/2010,0.1
25/08/2010,0.1
24/08/2010,0.1
23/08/2010,0.1
22/08/2010,0.1
21/08/2010,0.1
20/08/2010,0.1
19/08/2010,0.1
18/08/2010,0.1
17/08/2010,0.1
16/08/2010,0.1
15/08/2010,0.1
14/08/2010,0.1
13/08/2010,0.1
12/08/2010,0.1
11/08/2010,0.1
10/08/2010,0.1
09/08/2010,0.1
08/08/2010,0.1
07/08/2010,0.1
06/08/2010,0.1
05/08/2010,0.1
04/08/2010,0.1
03/08/2010,0.1
02/08/2010,0.1
01/08/2010,0.1
31/07/2010,0.1
30/07/2010,0.1
29/07/2010,0.1
28/07/2010,0.1
27/07/2010,0.1
26/07/2010,0.1
25/07/2010,0.1
24/07/2010,0.1
23/07/2010,0.1
22/07/2010,0.1
21/07/2010,0.1
20/07/2010,0.1
19/07/2010,0.1
18/07/2010,0.1
